order_id,order_date,customer_id,product_id,salesperson_id,region_id,quantity,unit_price,discount_pct,revenue,cost,gross_profit,order_status
368,2023-02-12,1,18,7,1,1,179,0.15,152.15,120,32.15,Completed
369,2023-01-10,21,12,5,8,4,109,0,436,300,136,Completed
370,2024-02-19,10,7,4,2,3,849,0.1,2292.3,1740,552.3,Completed
371,2023-05-02,1,17,9,5,2,119,0.05,226.1,170,56.1,Completed
372,2024-07-20,14,6,8,9,2,459,0.05,872.1,640,232.1,Cancelled
373,2024-08-11,17,20,6,10,5,289,0.2,1156.0,995,161.0,Completed
374,2023-12-03,29,17,1,8,2,119,0.2,190.4,170,20.4,Completed
375,2023-04-25,2,18,1,1,4,179,0.05,680.2,480,200.2,Cancelled
376,2024-02-17,10,2,9,10,1,999,0.05,949.05,700,249.05,Completed
377,2023-06-12,29,6,6,4,3,459,0.15,1170.45,960,210.45,Completed
378,2024-06-30,10,10,6,4,4,159,0.1,572.4,440,132.4,Completed
379,2023-01-22,15,16,7,7,3,419,0,1257,840,417,Completed
380,2024-01-30,9,19,6,1,4,79,0.15,268.6,220,48.6,Completed
381,2023-11-23,14,10,5,10,4,159,0.05,604.2,440,164.2,Completed
382,2024-11-07,12,4,1,2,2,649,0.05,1233.1,900,333.1,Completed
383,2024-08-23,13,14,8,7,4,649,0.2,2076.8,1796,280.8,Completed
384,2024-01-18,5,17,8,8,2,119,0,238,170,68,Cancelled
385,2023-01-01,20,14,3,3,5,649,0,3245,2245,1000,Returned
386,2023-07-26,21,18,9,10,3,179,0.05,510.15,360,150.15,Completed
387,2024-08-12,2,1,1,6,5,1399,0.05,6645.25,4750,1895.25,Cancelled
388,2024-12-12,15,14,4,10,2,649,0.1,1168.2,898,270.2,Completed
389,2023-12-18,3,17,2,2,4,119,0,476,340,136,Returned
390,2024-01-22,24,9,5,2,1,65,0.1,58.5,45,13.5,Cancelled
391,2024-07-13,3,6,5,3,4,459,0.15,1560.6,1280,280.6,Returned
392,2024-05-23,19,5,9,7,5,129,0,645,450,195,Completed
393,2024-06-12,17,20,10,9,4,289,0.05,1098.2,796,302.2,Completed
394,2024-08-16,22,1,8,8,4,1399,0,5596,3800,1796,Completed
395,2024-01-11,24,2,7,9,2,999,0.2,1598.4,1400,198.4,Returned
396,2024-10-06,8,18,6,8,5,179,0.05,850.25,600,250.25,Completed
397,2023-06-26,4,6,2,2,2,459,0,918,640,278,Completed
398,2024-09-10,13,19,3,6,1,79,0,79,55,24,Returned
399,2024-06-08,5,18,5,6,2,179,0,358,240,118,Returned
400,2023-10-21,22,19,5,8,1,79,0.15,67.15,55,12.15,Cancelled
401,2023-09-17,1,17,3,8,3,119,0,357,255,102,Completed
402,2023-01-09,17,15,2,5,3,219,0,657,447,210,Completed
403,2023-12-17,1,18,1,7,2,179,0,358,240,118,Cancelled
404,2024-11-06,26,19,1,4,3,79,0.1,213.3,165,48.3,Completed
405,2023-03-29,10,11,2,5,2,189,0,378,260,118,Returned
406,2024-10-18,17,17,6,3,2,119,0.2,190.4,170,20.4,Completed
407,2023-09-24,4,18,9,4,5,179,0.1,805.5,600,205.5,Returned
408,2023-06-24,19,13,7,10,3,449,0.1,1212.3,897,315.3,Completed
409,2024-07-13,27,7,2,10,3,849,0.1,2292.3,1740,552.3,Returned
410,2023-03-31,2,2,7,9,2,999,0,1998,1400,598,Completed
411,2023-06-26,1,9,1,7,5,65,0.2,260.0,225,35.0,Completed
412,2023-12-31,17,11,7,8,5,189,0.1,850.5,650,200.5,Completed
413,2024-03-02,29,5,8,2,1,129,0,129,90,39,Completed
414,2024-03-25,15,5,5,10,3,129,0,387,270,117,Completed
415,2023-08-23,23,8,4,1,5,59,0.1,265.5,190,75.5,Completed
416,2024-01-04,15,7,5,10,4,849,0.05,3226.2,2320,906.2,Completed
417,2024-04-26,27,8,9,7,2,59,0.2,94.4,76,18.4,Completed
418,2023-06-14,22,15,7,6,1,219,0.05,208.05,149,59.05,Completed
419,2024-11-01,10,16,4,9,4,419,0,1676,1120,556,Completed
420,2024-02-25,2,2,2,4,2,999,0.15,1698.3,1400,298.3,Completed
421,2024-06-14,25,14,8,6,3,649,0.2,1557.6,1347,210.6,Completed
422,2024-02-10,30,2,8,8,1,999,0,999,700,299,Returned
423,2023-12-05,19,2,6,10,2,999,0,1998,1400,598,Completed
424,2024-02-01,13,7,4,10,3,849,0,2547,1740,807,Completed
425,2023-11-02,24,8,2,2,2,59,0.2,94.4,76,18.4,Completed
426,2023-09-18,19,17,2,5,1,119,0.15,101.15,85,16.15,Cancelled
427,2024-06-07,21,4,2,2,2,649,0,1298,900,398,Cancelled
428,2024-12-14,10,13,9,4,2,449,0,898,598,300,Completed
429,2023-03-18,16,17,8,2,1,119,0,119,85,34,Completed
430,2023-08-08,9,11,10,2,5,189,0,945,650,295,Completed
431,2023-11-27,14,2,6,1,4,999,0.2,3196.8,2800,396.8,Cancelled
432,2024-02-20,12,10,10,5,1,159,0,159,110,49,Returned
433,2024-11-06,19,9,9,7,3,65,0.1,175.5,135,40.5,Completed
434,2023-03-06,4,15,10,3,2,219,0.2,350.4,298,52.4,Cancelled
435,2023-06-20,22,18,6,9,1,179,0,179,120,59,Returned
436,2023-09-04,22,4,5,7,4,649,0.2,2076.8,1800,276.8,Completed
437,2024-09-28,2,17,8,3,4,119,0,476,340,136,Completed
438,2023-07-25,20,5,3,8,1,129,0.05,122.55,90,32.55,Completed
439,2024-05-24,9,17,2,4,4,119,0,476,340,136,Returned
440,2024-07-28,28,8,6,7,2,59,0.05,112.1,76,36.1,Completed
441,2023-02-27,24,12,3,6,3,109,0.05,310.65,225,85.65,Completed
442,2024-09-24,15,17,5,7,3,119,0.05,339.15,255,84.15,Completed
443,2024-03-24,9,3,10,1,2,229,0,458,320,138,Cancelled
444,2024-02-01,2,11,9,6,5,189,0.1,850.5,650,200.5,Completed
445,2023-09-17,15,4,6,2,2,649,0,1298,900,398,Completed
446,2023-09-20,9,20,10,6,5,289,0.2,1156.0,995,161.0,Completed
447,2023-09-21,25,10,9,6,3,159,0.1,429.3,330,99.3,Completed
448,2023-08-17,21,11,10,7,3,189,0.05,538.65,390,148.65,Completed
449,2023-03-26,9,15,4,7,1,219,0.2,175.2,149,26.2,Completed
450,2024-07-30,15,7,7,5,3,849,0,2547,1740,807,Completed
451,2023-02-05,19,7,4,8,1,849,0.15,721.65,580,141.65,Completed
452,2023-02-22,17,13,10,3,3,449,0,1347,897,450,Completed
453,2024-01-28,5,5,8,3,1,129,0,129,90,39,Completed
454,2024-12-04,4,4,1,6,4,649,0.2,2076.8,1800,276.8,Completed
455,2023-10-17,15,7,8,10,4,849,0,3396,2320,1076,Completed
456,2024-12-18,1,4,7,5,5,649,0.2,2596.0,2250,346.0,Returned
457,2024-02-19,6,15,1,7,3,219,0,657,447,210,Completed
458,2023-01-07,9,12,4,3,4,109,0.05,414.2,300,114.2,Returned
459,2024-07-30,20,1,8,5,1,1399,0.05,1329.05,950,379.05,Completed
460,2024-06-01,21,10,5,3,3,159,0,477,330,147,Completed
461,2023-06-03,24,1,3,10,5,1399,0.1,6295.5,4750,1545.5,Completed
462,2024-12-18,24,10,5,1,5,159,0,795,550,245,Returned
463,2023-06-09,13,13,9,2,1,449,0.05,426.55,299,127.55,Cancelled
464,2024-11-07,25,20,10,4,5,289,0,1445,995,450,Completed
465,2024-05-08,9,1,9,6,3,1399,0.1,3777.3,2850,927.3,Completed
466,2023-06-24,25,14,7,4,3,649,0.05,1849.65,1347,502.65,Completed
467,2023-03-03,22,10,6,1,5,159,0.1,715.5,550,165.5,Returned
468,2024-12-14,8,16,8,6,3,419,0.05,1194.15,840,354.15,Completed
469,2024-09-01,12,4,10,3,4,649,0.2,2076.8,1800,276.8,Completed
470,2024-05-07,26,5,8,9,2,129,0.1,232.2,180,52.2,Cancelled
471,2024-03-04,6,2,10,1,2,999,0.15,1698.3,1400,298.3,Completed
472,2023-10-20,6,20,2,8,5,289,0.2,1156.0,995,161.0,Returned
473,2024-04-03,22,6,6,1,2,459,0.15,780.3,640,140.3,Completed
474,2023-06-07,5,19,3,6,3,79,0.05,225.15,165,60.15,Cancelled
475,2023-08-14,29,1,10,3,5,1399,0.2,5596.0,4750,846.0,Completed
476,2024-07-27,26,12,5,9,2,109,0.15,185.3,150,35.3,Completed
477,2023-01-27,30,4,7,6,1,649,0.1,584.1,450,134.1,Cancelled
478,2023-08-13,24,10,3,4,5,159,0.2,636.0,550,86.0,Completed
479,2024-05-17,4,10,7,5,3,159,0.15,405.45,330,75.45,Completed
480,2023-03-25,7,3,6,8,5,229,0,1145,800,345,Completed
481,2024-09-17,24,4,5,7,1,649,0.05,616.55,450,166.55,Completed
482,2023-07-13,2,3,8,2,1,229,0,229,160,69,Completed
483,2024-05-31,24,3,4,7,3,229,0.1,618.3,480,138.3,Completed
484,2024-01-06,7,10,5,9,5,159,0.05,755.25,550,205.25,Completed
485,2024-02-17,25,16,1,1,2,419,0,838,560,278,Completed
486,2023-03-24,12,19,6,9,5,79,0.15,335.75,275,60.75,Returned
487,2023-08-19,28,16,5,4,4,419,0,1676,1120,556,Completed
488,2024-11-25,10,5,1,5,4,129,0,516,360,156,Cancelled
489,2024-03-30,6,10,5,7,5,159,0,795,550,245,Returned
490,2023-01-09,27,18,10,5,3,179,0.2,429.6,360,69.6,Completed
491,2023-03-14,3,19,8,8,3,79,0.2,189.6,165,24.6,Completed
492,2024-02-06,28,3,3,8,2,229,0.05,435.1,320,115.1,Cancelled
493,2023-05-06,2,19,3,4,4,79,0.2,252.8,220,32.8,Completed
494,2023-03-11,1,12,5,1,1,109,0.05,103.55,75,28.55,Completed
495,2023-10-25,13,11,6,10,3,189,0.2,453.6,390,63.6,Completed
496,2024-07-01,16,4,7,5,2,649,0,1298,900,398,Returned
497,2023-01-19,14,11,1,7,5,189,0.1,850.5,650,200.5,Completed
498,2024-02-09,8,9,8,3,2,65,0,130,90,40,Completed
499,2023-05-10,5,15,10,4,4,219,0,876,596,280,Completed
500,2023-08-07,29,1,3,3,3,1399,0,4197,2850,1347,Completed
501,2024-05-29,21,15,3,6,5,219,0.05,1040.25,745,295.25,Cancelled
502,2024-04-06,29,4,10,9,5,649,0.05,3082.75,2250,832.75,Cancelled
503,2024-01-05,18,7,4,5,3,849,0,2547,1740,807,Cancelled
504,2023-03-16,8,18,5,5,3,179,0.15,456.45,360,96.45,Completed
505,2023-06-13,13,11,7,8,2,189,0.2,302.4,260,42.4,Cancelled
506,2024-11-27,8,2,7,3,2,999,0.05,1898.1,1400,498.1,Completed
507,2024-03-02,24,2,4,2,3,999,0.05,2847.15,2100,747.15,Completed
508,2024-05-18,20,20,3,8,4,289,0.2,924.8,796,128.8,Completed
509,2023-04-23,27,17,4,5,2,119,0.15,202.3,170,32.3,Completed
510,2024-09-14,16,18,8,9,3,179,0.1,483.3,360,123.3,Completed
511,2023-09-15,14,20,3,5,5,289,0.15,1228.25,995,233.25,Cancelled
512,2023-06-30,10,12,2,2,3,109,0.15,277.95,225,52.95,Completed
513,2024-04-22,30,2,7,4,1,999,0,999,700,299,Cancelled
514,2023-07-21,1,16,10,6,4,419,0,1676,1120,556,Completed
515,2023-09-06,2,12,1,4,4,109,0.1,392.4,300,92.4,Cancelled
516,2023-03-11,24,12,1,3,3,109,0.1,294.3,225,69.3,Completed
517,2024-03-28,12,18,5,2,4,179,0,716,480,236,Cancelled
518,2024-06-16,25,11,10,6,4,189,0.2,604.8,520,84.8,Completed
519,2024-04-04,7,2,8,8,5,999,0.05,4745.25,3500,1245.25,Completed
520,2024-07-07,15,9,8,6,4,65,0.1,234.0,180,54.0,Cancelled
521,2023-11-23,22,8,3,7,2,59,0.05,112.1,76,36.1,Completed
522,2024-01-28,10,5,4,10,5,129,0.05,612.75,450,162.75,Completed
523,2023-10-13,6,1,2,6,1,1399,0.05,1329.05,950,379.05,Completed
524,2023-07-28,25,19,8,2,5,79,0,395,275,120,Completed
525,2023-01-02,25,2,3,4,4,999,0,3996,2800,1196,Completed
526,2024-01-25,24,3,6,10,4,229,0.1,824.4,640,184.4,Completed
527,2023-07-15,7,13,6,1,2,449,0,898,598,300,Completed
528,2023-07-15,9,16,7,8,5,419,0,2095,1400,695,Completed
529,2024-03-23,19,6,8,8,2,459,0.1,826.2,640,186.2,Completed
530,2023-10-07,20,10,5,6,2,159,0.15,270.3,220,50.3,Completed
531,2024-11-10,6,3,5,10,1,229,0.05,217.55,160,57.55,Completed
532,2023-08-14,12,16,4,10,5,419,0.05,1990.25,1400,590.25,Completed
533,2023-11-21,29,5,2,7,3,129,0.05,367.65,270,97.65,Completed
534,2023-01-12,6,7,4,7,2,849,0.1,1528.2,1160,368.2,Completed
535,2023-05-12,10,5,5,9,5,129,0.05,612.75,450,162.75,Completed
536,2023-10-19,22,19,4,6,3,79,0.2,189.6,165,24.6,Completed
537,2024-07-12,14,4,5,2,4,649,0.15,2206.6,1800,406.6,Completed
538,2024-10-18,28,11,3,2,4,189,0,756,520,236,Completed
539,2023-09-07,3,12,5,5,2,109,0.2,174.4,150,24.4,Completed
540,2024-01-15,14,17,10,3,4,119,0,476,340,136,Completed
541,2023-10-09,8,20,5,10,2,289,0.05,549.1,398,151.1,Returned
542,2023-01-04,7,5,4,5,1,129,0.15,109.65,90,19.65,Completed
543,2024-03-18,2,15,8,10,4,219,0,876,596,280,Cancelled
544,2023-09-26,28,15,2,5,2,219,0,438,298,140,Completed
545,2023-04-13,11,19,8,1,3,79,0.05,225.15,165,60.15,Completed
546,2024-06-21,10,6,3,3,1,459,0.05,436.05,320,116.05,Cancelled
547,2023-05-01,29,9,6,3,5,65,0.1,292.5,225,67.5,Completed
548,2023-08-28,27,4,5,5,2,649,0,1298,900,398,Completed
549,2023-05-10,26,14,4,5,1,649,0.1,584.1,449,135.1,Completed
550,2023-12-09,3,12,6,6,1,109,0.05,103.55,75,28.55,Completed
551,2024-10-03,13,9,1,2,2,65,0.05,123.5,90,33.5,Completed
552,2023-09-27,16,1,4,3,5,1399,0.1,6295.5,4750,1545.5,Completed
553,2024-07-25,11,7,9,6,1,849,0,849,580,269,Returned
554,2024-10-02,17,19,8,5,5,79,0.05,375.25,275,100.25,Completed
555,2023-06-13,12,11,9,5,3,189,0.15,481.95,390,91.95,Completed
556,2024-03-01,28,18,6,7,4,179,0,716,480,236,Cancelled
557,2023-01-10,10,6,8,5,3,459,0,1377,960,417,Completed
558,2023-12-07,2,7,6,6,4,849,0.05,3226.2,2320,906.2,Returned
559,2023-12-11,26,18,3,4,1,179,0.05,170.05,120,50.05,Cancelled
560,2024-08-05,1,6,3,9,4,459,0.2,1468.8,1280,188.8,Cancelled
561,2024-09-30,15,6,10,10,2,459,0,918,640,278,Returned
562,2023-10-08,10,19,4,1,2,79,0.05,150.1,110,40.1,Cancelled
563,2024-07-27,17,15,9,5,3,219,0,657,447,210,Completed
564,2024-12-08,23,15,1,10,5,219,0.1,985.5,745,240.5,Returned
565,2024-12-26,8,1,8,8,5,1399,0.05,6645.25,4750,1895.25,Completed
566,2024-03-06,18,3,6,7,5,229,0.15,973.25,800,173.25,Completed
567,2023-06-24,3,6,5,5,1,459,0.05,436.05,320,116.05,Returned
568,2024-02-27,23,6,2,3,4,459,0,1836,1280,556,Completed
569,2024-06-06,6,1,2,8,2,1399,0.1,2518.2,1900,618.2,Cancelled
570,2024-01-17,27,20,3,3,5,289,0.15,1228.25,995,233.25,Cancelled
571,2024-01-10,19,13,5,9,4,449,0.05,1706.2,1196,510.2,Completed
572,2023-10-23,1,12,10,6,3,109,0.05,310.65,225,85.65,Completed
573,2024-07-09,28,7,5,6,1,849,0.15,721.65,580,141.65,Cancelled
574,2023-12-23,1,11,6,9,4,189,0,756,520,236,Returned
575,2023-08-01,1,11,10,5,3,189,0.05,538.65,390,148.65,Cancelled
576,2023-01-01,15,10,8,6,4,159,0.15,540.6,440,100.6,Completed
577,2024-09-02,18,4,5,1,3,649,0,1947,1350,597,Completed
578,2024-09-16,27,9,3,4,2,65,0.05,123.5,90,33.5,Completed
579,2024-02-02,30,7,7,2,4,849,0.1,3056.4,2320,736.4,Returned
580,2024-05-09,24,20,2,3,3,289,0.05,823.65,597,226.65,Completed
581,2023-12-30,17,18,8,9,2,179,0,358,240,118,Completed
582,2023-06-11,12,9,1,10,2,65,0.1,117.0,90,27.0,Completed
583,2023-06-11,1,2,2,5,5,999,0.15,4245.75,3500,745.75,Completed
584,2023-12-18,7,16,3,8,1,419,0.1,377.1,280,97.1,Cancelled
585,2023-06-10,3,4,5,5,4,649,0.1,2336.4,1800,536.4,Returned
586,2023-08-19,6,3,3,2,3,229,0,687,480,207,Completed
587,2024-04-12,9,11,3,3,4,189,0,756,520,236,Returned
588,2024-07-15,23,7,6,8,5,849,0.05,4032.75,2900,1132.75,Cancelled
589,2023-02-25,21,10,4,10,5,159,0,795,550,245,Completed
590,2024-11-11,14,14,3,1,1,649,0.1,584.1,449,135.1,Completed
591,2024-09-26,5,19,5,4,3,79,0,237,165,72,Completed
592,2024-03-15,20,9,2,1,5,65,0.2,260.0,225,35.0,Completed
593,2023-05-24,23,10,4,4,5,159,0,795,550,245,Completed
594,2023-04-05,11,15,5,2,1,219,0.15,186.15,149,37.15,Returned
595,2024-02-11,13,1,3,5,1,1399,0,1399,950,449,Completed
596,2023-12-01,5,5,3,3,3,129,0,387,270,117,Returned
597,2024-01-08,24,18,2,10,1,179,0,179,120,59,Completed
598,2023-08-28,11,7,6,2,1,849,0,849,580,269,Cancelled
599,2024-03-14,6,16,2,10,1,419,0.2,335.2,280,55.2,Returned
600,2023-09-03,18,10,7,4,3,159,0.1,429.3,330,99.3,Completed
601,2024-02-05,25,7,3,1,1,849,0,849,580,269,Returned
602,2023-01-03,22,9,9,2,5,65,0,325,225,100,Completed
603,2023-02-23,26,18,5,3,5,179,0,895,600,295,Returned
604,2024-07-25,19,7,6,1,3,849,0,2547,1740,807,Completed
605,2024-11-17,29,19,10,9,5,79,0,395,275,120,Returned
606,2024-10-07,27,20,6,10,4,289,0.05,1098.2,796,302.2,Returned
607,2024-04-06,26,11,3,7,3,189,0,567,390,177,Completed
608,2024-12-13,30,9,6,4,5,65,0.05,308.75,225,83.75,Completed
609,2024-11-04,22,17,4,3,2,119,0,238,170,68,Cancelled
610,2023-10-13,24,12,4,1,4,109,0,436,300,136,Completed
611,2024-06-11,7,18,8,6,2,179,0,358,240,118,Returned
612,2024-07-08,9,15,7,10,2,219,0.05,416.1,298,118.1,Completed
613,2024-01-04,11,6,3,10,3,459,0,1377,960,417,Completed
614,2024-05-09,27,16,3,3,1,419,0.05,398.05,280,118.05,Completed
615,2023-09-02,11,14,6,8,2,649,0,1298,898,400,Completed
616,2023-04-15,25,2,4,4,2,999,0.15,1698.3,1400,298.3,Completed
617,2023-10-21,2,10,3,5,2,159,0.15,270.3,220,50.3,Completed
618,2024-10-22,12,8,2,10,3,59,0.05,168.15,114,54.15,Completed
619,2024-07-22,22,17,2,6,1,119,0.1,107.1,85,22.1,Returned
620,2024-06-01,14,6,5,2,2,459,0.1,826.2,640,186.2,Returned
621,2023-04-13,21,20,9,4,5,289,0.2,1156.0,995,161.0,Completed
622,2024-02-12,14,15,6,4,5,219,0.15,930.75,745,185.75,Completed
623,2023-08-07,15,4,8,6,2,649,0.1,1168.2,900,268.2,Completed
624,2024-06-28,16,8,6,7,1,59,0.1,53.1,38,15.1,Returned
625,2023-12-03,30,18,4,5,1,179,0.15,152.15,120,32.15,Completed
626,2024-02-22,11,12,7,3,3,109,0.2,261.6,225,36.6,Completed
627,2023-10-04,5,6,8,6,5,459,0.2,1836.0,1600,236.0,Completed
628,2024-01-08,1,4,4,6,5,649,0.05,3082.75,2250,832.75,Returned
629,2024-08-06,20,19,4,5,4,79,0,316,220,96,Cancelled
630,2024-04-08,10,20,8,2,5,289,0,1445,995,450,Completed
631,2024-01-07,13,17,2,7,3,119,0,357,255,102,Completed
632,2023-10-12,6,11,8,6,5,189,0.1,850.5,650,200.5,Completed
633,2024-09-05,2,18,1,3,3,179,0.1,483.3,360,123.3,Completed
634,2023-03-23,26,16,8,3,2,419,0.05,796.1,560,236.1,Completed
635,2023-10-09,8,17,6,1,2,119,0.1,214.2,170,44.2,Completed
636,2023-01-16,26,12,6,9,3,109,0,327,225,102,Completed
637,2023-12-20,5,19,3,6,1,79,0.1,71.1,55,16.1,Cancelled
638,2024-10-14,17,1,2,5,1,1399,0.05,1329.05,950,379.05,Completed
639,2024-07-18,21,12,8,8,4,109,0.1,392.4,300,92.4,Completed
640,2023-09-22,7,16,5,9,5,419,0.15,1780.75,1400,380.75,Completed
641,2024-01-22,25,19,5,6,1,79,0,79,55,24,Completed
642,2024-08-29,14,2,3,5,3,999,0,2997,2100,897,Cancelled
643,2023-09-10,3,6,8,7,3,459,0.1,1239.3,960,279.3,Completed
644,2024-01-26,27,9,5,7,3,65,0,195,135,60,Cancelled
645,2024-04-08,9,8,7,9,5,59,0,295,190,105,Cancelled
646,2023-08-27,30,10,5,5,1,159,0,159,110,49,Cancelled
647,2023-10-27,24,2,1,3,5,999,0.1,4495.5,3500,995.5,Completed
648,2024-01-23,22,9,5,4,3,65,0.05,185.25,135,50.25,Cancelled
649,2024-06-09,26,1,7,8,2,1399,0.15,2378.3,1900,478.3,Returned
650,2024-03-13,14,8,4,3,3,59,0,177,114,63,Completed
651,2024-09-04,4,17,6,4,3,119,0,357,255,102,Returned
652,2023-02-09,22,14,5,1,3,649,0.05,1849.65,1347,502.65,Completed
653,2023-01-29,6,16,6,9,1,419,0.1,377.1,280,97.1,Completed
654,2024-11-25,11,15,10,10,1,219,0,219,149,70,Cancelled
655,2023-03-19,10,15,10,6,1,219,0.2,175.2,149,26.2,Completed
656,2024-10-08,25,12,9,4,1,109,0.05,103.55,75,28.55,Cancelled
657,2024-09-11,30,5,4,3,4,129,0.05,490.2,360,130.2,Returned
658,2024-10-21,24,4,6,8,4,649,0,2596,1800,796,Completed
659,2024-03-06,21,13,3,3,3,449,0.05,1279.65,897,382.65,Completed
660,2023-12-07,26,12,8,7,1,109,0,109,75,34,Cancelled
661,2023-02-06,7,19,3,5,4,79,0.05,300.2,220,80.2,Completed
662,2023-11-28,17,5,6,4,1,129,0.2,103.2,90,13.2,Completed
663,2023-09-20,3,2,6,2,5,999,0.05,4745.25,3500,1245.25,Completed
664,2024-10-01,2,14,4,2,2,649,0,1298,898,400,Completed
665,2024-09-01,9,18,8,6,4,179,0.05,680.2,480,200.2,Completed
666,2024-06-30,15,15,5,4,4,219,0.05,832.2,596,236.2,Completed
667,2024-12-20,8,9,8,2,3,65,0.05,185.25,135,50.25,Completed
668,2023-11-09,21,8,6,2,1,59,0,59,38,21,Completed
669,2023-06-03,4,9,9,3,2,65,0.05,123.5,90,33.5,Returned
670,2024-05-04,12,6,3,7,1,459,0.15,390.15,320,70.15,Completed
671,2023-01-22,28,20,7,6,1,289,0.1,260.1,199,61.1,Completed
672,2024-12-13,20,3,7,1,5,229,0,1145,800,345,Returned
673,2024-11-08,11,5,1,7,4,129,0.05,490.2,360,130.2,Completed
674,2024-03-07,8,14,4,8,2,649,0,1298,898,400,Completed
675,2023-01-09,2,20,1,8,5,289,0.1,1300.5,995,305.5,Completed
676,2023-09-27,14,20,5,8,3,289,0.05,823.65,597,226.65,Completed
677,2023-01-21,25,3,6,2,4,229,0.05,870.2,640,230.2,Completed
678,2024-05-03,8,19,2,2,3,79,0.1,213.3,165,48.3,Completed
679,2024-02-03,21,3,3,7,2,229,0.05,435.1,320,115.1,Completed
680,2024-08-31,15,16,10,3,4,419,0,1676,1120,556,Completed
681,2024-06-27,15,4,9,9,5,649,0,3245,2250,995,Completed
682,2024-07-05,29,15,4,7,2,219,0.15,372.3,298,74.3,Cancelled
683,2023-02-09,18,9,7,4,1,65,0.1,58.5,45,13.5,Completed
684,2024-12-05,8,19,10,5,5,79,0.05,375.25,275,100.25,Cancelled
685,2023-09-23,5,5,8,9,5,129,0.05,612.75,450,162.75,Completed
686,2023-11-13,8,9,4,9,1,65,0.05,61.75,45,16.75,Completed
687,2023-01-26,15,17,5,3,4,119,0,476,340,136,Completed
688,2023-10-23,17,4,5,7,5,649,0,3245,2250,995,Returned
689,2024-11-06,25,2,4,1,5,999,0.15,4245.75,3500,745.75,Returned
690,2023-08-31,13,19,10,10,4,79,0,316,220,96,Completed
691,2023-08-01,5,4,1,6,3,649,0,1947,1350,597,Cancelled
692,2024-11-27,12,2,8,6,5,999,0,4995,3500,1495,Cancelled
693,2023-04-24,25,20,9,1,3,289,0.1,780.3,597,183.3,Cancelled
694,2024-07-03,24,19,8,4,4,79,0,316,220,96,Returned
695,2024-11-25,1,6,2,4,3,459,0.05,1308.15,960,348.15,Cancelled
696,2024-09-23,22,19,6,1,3,79,0.05,225.15,165,60.15,Completed
697,2023-03-24,25,20,9,10,5,289,0.2,1156.0,995,161.0,Completed
698,2023-08-30,12,19,5,8,2,79,0.2,126.4,110,16.4,Cancelled
699,2024-11-26,22,6,10,3,3,459,0,1377,960,417,Completed
700,2024-02-13,3,5,3,7,3,129,0.15,328.95,270,58.95,Completed
701,2023-01-28,20,13,3,3,2,449,0,898,598,300,Completed
702,2023-02-05,13,9,9,5,3,65,0,195,135,60,Completed
703,2023-09-06,14,7,6,4,1,849,0.1,764.1,580,184.1,Completed
704,2023-07-18,3,2,6,7,1,999,0.05,949.05,700,249.05,Completed
705,2024-03-26,8,6,8,2,1,459,0.2,367.2,320,47.2,Cancelled
706,2024-05-22,24,10,5,1,3,159,0.05,453.15,330,123.15,Returned
707,2023-11-14,7,5,3,2,3,129,0.15,328.95,270,58.95,Completed
708,2023-04-09,8,6,6,10,5,459,0.05,2180.25,1600,580.25,Returned
709,2023-09-11,5,10,1,6,4,159,0.1,572.4,440,132.4,Cancelled
710,2023-09-03,13,20,1,3,3,289,0.05,823.65,597,226.65,Cancelled
711,2024-07-16,21,12,4,1,2,109,0.15,185.3,150,35.3,Completed
712,2024-09-18,17,11,10,10,4,189,0.15,642.6,520,122.6,Completed
713,2023-12-18,21,14,1,6,4,649,0.1,2336.4,1796,540.4,Completed
714,2024-10-30,21,11,3,9,5,189,0.15,803.25,650,153.25,Cancelled
715,2023-07-14,23,8,4,7,1,59,0,59,38,21,Completed
716,2024-02-05,17,19,9,4,5,79,0.05,375.25,275,100.25,Completed
717,2023-09-03,29,12,3,1,4,109,0.05,414.2,300,114.2,Completed
718,2023-10-20,27,15,10,9,4,219,0.05,832.2,596,236.2,Completed
719,2024-03-01,29,1,10,5,2,1399,0.15,2378.3,1900,478.3,Completed
720,2024-04-16,4,18,1,1,1,179,0.15,152.15,120,32.15,Returned
721,2023-04-06,22,13,4,3,3,449,0.2,1077.6,897,180.6,Completed
722,2023-11-26,2,2,1,6,1,999,0,999,700,299,Completed
723,2023-12-18,14,16,4,8,3,419,0,1257,840,417,Cancelled
724,2024-01-03,21,15,4,8,2,219,0.05,416.1,298,118.1,Completed
725,2023-05-27,30,13,1,5,5,449,0.15,1908.25,1495,413.25,Completed
726,2023-04-22,1,20,1,6,2,289,0,578,398,180,Completed
727,2023-01-31,5,16,3,4,5,419,0.15,1780.75,1400,380.75,Completed
728,2024-02-10,12,9,2,8,5,65,0.2,260.0,225,35.0,Completed
729,2024-04-19,17,9,7,4,1,65,0.15,55.25,45,10.25,Returned
730,2024-11-08,21,4,6,4,4,649,0.05,2466.2,1800,666.2,Cancelled
731,2023-11-24,3,4,10,10,1,649,0,649,450,199,Completed
732,2023-04-06,6,2,5,2,5,999,0.05,4745.25,3500,1245.25,Returned
733,2023-04-09,10,5,3,8,3,129,0.1,348.3,270,78.3,Returned
734,2024-08-18,13,16,6,8,1,419,0.05,398.05,280,118.05,Completed
